,Unnamed: 0,customer_id,contract_type,sex,age,pref,payway,identified_doc,career,domain,region,entry_age,selling_method,campaign,amount,paid_flg,customer_rank,arrears_at,arrears_count,bill_updage_count
5921,5921,996917573,1,1,69,**,4,1,12,500,T,69,1,L,648,0,50,99,0,1
6674,6674,948337640,1,1,36,14,2,1,11,0,K,29,1,L,20380,0,40,8,1,0
6565,6565,255661665,1,1,29,**,4,1,#,500,K,29,#,9,594,0,10,99,0,1
6008,6008,906736165,1,2,25,38,3,1,12,0,S,16,1,L,529,0,50,8,2,1
2254,2254,990007884,1,2,37,28,3,21,#,0,K,33,1,L,100,1,100,10,3,0
1619,1619,804320423,1,2,23,34,4,1,#,0,N,10,1,a,324,0,110,99,0,0
685,685,307634247,1,1,52,13,4,1,#,0,T,42,1,L,120,0,100,99,0,1
2683,2683,500802733,1,1,63,22,2,99,#,0,C,42,1,L,324,0,100,99,0,0
3019,3019,243127546,1,2,67,**,4,1,12,500,H,66,1,L,421,0,50,99,0,1
343,343,246778869,1,2,25,6,4,1,12,0,T,25,1,a,540,0,70,99,0,1
6522,6522,249915488,1,1,19,23,3,1,#,0,C,59,1,L,980,0,20,99,0,0
523,523,505252494,1,2,36,23,4,99,#,0,C,19,1,L,960,0,110,99,0,0
4164,4164,952820034,1,2,35,26,3,1,#,0,K,30,1,L,960,0,70,99,0,0
2956,2956,988002957,1,1,25,14,4,1,12,0,T,21,1,L,864,0,90,99,0,0
562,562,963473869,1,2,59,**,4,1,11,0,T,55,1,L,1120,0,50,99,0,1
1204,1204,309888949,1,1,28,14,4,20,12,0,T,18,1,L,980,0,100,99,0,0
4297,4297,242237090,1,2,1,13,4,1,#,0,T,29,1,L,1358,0,2,99,0,0
5107,5107,985456324,1,2,32,**,4,1,12,0,T,31,1,L,540,0,100,99,0,0
577,577,506653268,1,2,31,24,3,1,#,0,C,14,1,L,69580,0,70,99,0,0
7310,7310,516131845,1,2,42,21,2,1,11,0,C,32,1,L,1274,0,10,3,1,1
6552,6552,257556035,1,1,18,**,1,1,12,0,T,18,1,a,2540,1,0,99,0,0
4927,4927,985011039,1,2,16,**,4,1,#,0,R,43,1,L,1580,0,20,99,0,0
4066,4066,507310671,1,2,48,24,2,1,#,0,C,33,1,a,1,0,100,99,0,0
4898,4898,993153819,1,2,35,27,2,1,#,0,K,33,1,a,1110,0,50,99,0,1
4065,4065,313757311,1,1,49,12,4,1,#,0,T,31,1,L,380,0,120,99,0,0
4008,4008,240184900,1,1,22,**,2,1,11,0,T,19,1,a,324,0,3,10,3,0
929,929,991204521,1,1,49,23,4,1,12,500,C,48,1,L,720,0,110,99,0,0
6764,6764,961757756,1,2,45,**,2,1,11,0,T,40,1,L,1,0,10,6,2,1
211,211,256289966,1,1,21,**,3,1,#,0,Q,21,1,a,926,0,5,99,0,0
3727,3727,991012990,1,1,37,13,2,1,#,500,T,36,1,L,2000,0,70,99,0,0
5910,5910,989390843,1,1,24,**,3,1,11,0,C,23,1,L,3589,0,50,99,0,1
2948,2948,507800577,1,1,37,23,2,1,#,0,C,25,1,L,600,0,40,8,1,1
5751,5751,340404851,1,1,45,8,4,1,#,0,T,38,1,L,100,0,100,99,0,0
5476,5476,988114251,1,2,36,**,2,1,12,0,Q,32,1,a,1000,0,90,99,0,0
3086,3086,941635581,1,1,46,13,3,1,12,0,T,39,1,L,79992,1,80,4,1,1
5976,5976,954072031,1,2,56,13,2,1,12,0,T,42,1,L,506,0,100,99,0,1
6415,6415,904761844,1,2,50,44,4,99,#,0,Q,35,1,a,120,0,110,99,0,0
7430,7430,944403138,1,1,32,3,4,1,11,0,H,23,1,a,1007,0,70,99,0,2
2092,2092,984590329,1,1,38,14,4,1,16,500,T,33,1,L,2094,0,80,99,0,1
6046,6046,953610009,1,2,22,19,4,1,#,0,Q,15,1,a,864,0,100,99,0,0
2093,2093,243571994,1,2,27,1,2,1,#,500,D,27,1,L,216,0,50,99,0,0
3402,3402,941734046,1,2,33,14,4,1,#,0,T,26,1,L,1180,0,100,99,0,0
5297,5297,990604307,1,2,35,17,2,1,11,0,R,32,1,a,240,0,50,99,0,0
3453,3453,979328809,1,2,23,**,2,1,11,0,T,49,1,a,2149,0,3,10,3,1
2,2,944904862,1,1,49,1,3,1,#,0,D,43,1,L,324,1,100,3,5,0
5363,5363,255758363,1,1,24,23,2,1,11,500,C,23,1,L,29717,1,50,99,0,1
2584,2584,958274400,1,1,34,19,4,1,11,0,T,26,1,a,3239,0,100,99,0,1
2645,2645,989782474,1,2,18,**,4,1,12,0,K,46,1,a,980,0,20,99,0,1
2761,2761,251245273,1,1,44,**,4,1,#,500,D,44,1,L,1920,0,80,99,0,1
991,991,250854256,1,2,22,29,2,1,12,0,K,22,1,L,594,0,50,99,0,1
2743,2743,970188107,1,1,34,**,4,1,11,0,T,28,1,L,12971,0,90,99,0,0
3370,3370,247288996,1,1,40,26,4,1,#,500,K,40,1,L,1000,0,80,99,0,1
6341,6341,241490428,1,2,15,**,4,1,#,500,R,44,1,L,960,0,20,99,0,0
4171,4171,240208564,1,1,30,5,3,1,12,500,H,30,1,L,26400,0,50,99,0,0
603,603,250595699,1,2,19,26,1,8,11,0,T,19,1,a,1600,0,0,99,0,0
3678,3678,907377125,1,2,30,27,2,1,#,0,Q,21,1,L,270,0,100,3,2,0
6265,6265,258753891,1,2,46,8,4,1,11,500,T,46,#,9,1,0,30,99,0,0
7380,7380,991491582,1,2,66,1,4,12,12,500,D,65,1,L,324,0,50,99,0,1
7469,7469,323154837,1,2,52,10,4,1,#,0,T,35,1,L,1077,0,110,99,0,1
3566,3566,241397850,1,2,45,29,4,1,12,0,T,44,1,L,20,0,70,99,0,1
2864,2864,985926408,1,2,36,8,4,1,11,0,T,32,1,a,680,0,100,99,0,0
77,77,953473591,1,2,24,**,2,17,11,0,Q,18,1,L,6674,0,50,99,0,2
1003,1003,988938540,1,2,45,**,4,1,12,0,D,37,1,L,1,1,20,99,0,0
189,189,993359512,1,1,27,17,2,1,#,0,R,26,1,L,240,0,50,99,0,0
1472,1472,313747448,1,2,44,13,4,1,#,0,T,25,1,L,1500,0,130,99,0,0
5374,5374,946758798,1,1,52,12,2,1,#,0,T,46,1,L,4780,0,60,99,0,0
493,493,245158671,1,1,37,45,4,1,#,500,Q,35,1,R,840,0,60,99,0,0
3346,3346,241859079,1,1,37,13,4,1,#,500,T,34,1,L,960,0,100,99,0,1
3422,3422,250216332,1,1,16,40,4,1,#,0,Q,46,1,a,2678,0,20,99,0,1
3826,3826,953928873,1,1,32,14,4,10,#,0,T,24,1,a,972,0,90,99,0,2
1575,1575,603798934,1,2,34,27,2,1,#,0,K,16,1,L,1782,0,70,99,0,0
1566,1566,314489268,1,1,42,14,2,1,#,0,T,25,1,L,940,0,70,99,0,1
4154,4154,250331363,1,1,28,**,4,1,12,500,T,28,1,L,240,0,70,99,0,0
488,488,957934592,1,1,48,16,2,1,#,0,R,44,1,L,240,1,3,4,9,1
4322,4322,991564478,1,1,18,14,4,1,12,500,T,52,1,L,378,0,20,99,0,1
1791,1791,947665795,1,1,27,28,4,1,12,0,K,21,1,L,540,0,110,99,0,0
1303,1303,203927912,1,1,47,4,2,1,#,0,H,33,1,L,140,0,60,99,0,0
4036,4036,613613643,1,1,40,28,2,1,#,0,K,24,1,L,1320,0,60,99,0,0
935,935,307653385,1,1,20,12,4,99,#,0,T,43,1,L,500,0,110,99,0,1
5671,5671,507910984,1,2,59,23,4,1,#,0,C,45,1,a,250,0,90,99,0,0
6766,6766,308558632,1,1,40,27,2,1,#,0,T,31,1,L,7180,1,100,3,8,0
600,600,604382503,1,2,58,27,2,1,#,0,K,41,1,L,120,1,3,3,10,0
3795,3795,991365115,1,1,16,**,4,1,12,500,K,40,1,L,120,0,20,99,0,0
6893,6893,990299309,1,2,33,**,2,1,11,0,C,30,1,L,12673,0,60,99,0,1
2704,2704,323594565,1,1,68,**,2,1,#,0,T,13,1,L,1134,0,50,99,0,1
3541,3541,613224877,1,1,42,27,2,1,#,0,K,25,1,L,2311,0,80,99,0,0
6281,6281,203242430,1,2,35,7,4,1,#,0,H,17,1,a,1820,0,90,99,0,2
1696,1696,241151605,1,2,70,14,2,8,11,500,T,70,1,L,120,0,40,99,0,0
3187,3187,950788357,1,2,34,13,4,10,#,0,T,29,1,L,21224,0,100,99,0,0
4362,4362,500696719,1,1,999,23,4,1,#,0,C,23,0,9,400,0,90,99,0,0
4719,4719,987834471,1,1,46,**,4,1,12,0,T,45,1,L,4000,0,40,99,0,1
784,784,997102077,1,1,51,28,2,28,#,500,K,51,#,L,980,1,10,8,1,0
1581,1581,963095023,1,2,40,11,2,1,#,0,T,33,1,L,1887,1,3,4,7,1
2586,2586,314075585,1,1,44,11,2,2,#,0,T,24,1,L,4800,0,50,99,0,0
4502,4502,603679894,1,1,37,27,2,8,#,0,K,19,1,L,840,0,60,99,0,0
1130,1130,603801604,1,2,37,28,4,1,#,0,K,19,1,L,540,0,160,99,0,1
3347,3347,988360718,1,1,44,37,4,1,11,0,S,42,1,L,594,0,80,99,0,1
7502,7502,966153171,1,2,45,13,4,1,11,0,T,42,1,L,1920,0,90,99,0,0
1213,1213,982378183,1,1,17,40,4,1,#,0,Q,46,1,L,4287,0,20,99,0,1
2911,2911,201262265,1,2,47,11,3,1,#,0,H,31,1,L,2200,0,100,99,0,0
6967,6967,306867647,1,1,37,13,2,1,#,0,T,27,1,L,2500,0,3,4,7,0
1117,1117,252750672,1,1,57,40,1,6,12,0,Q,20,1,a,1499,1,3,99,0,0
2320,2320,254678001,1,2,53,**,4,1,#,0,K,52,1,a,1,0,5,99,0,0
5892,5892,996437546,1,1,61,**,2,1,12,500,Q,58,1,L,240,0,50,99,0,0
442,442,942513716,1,1,32,28,4,1,11,0,K,26,1,L,2149,0,90,99,0,1
6579,6579,952450935,1,2,37,**,2,1,11,0,T,32,1,L,1620,0,60,9,3,0
4400,4400,250501567,1,2,34,**,4,1,11,500,D,33,#,9,100,0,90,99,0,1
6177,6177,951612298,1,1,31,**,4,1,11,0,T,25,1,L,2168,0,100,99,0,0
3278,3278,403057154,1,2,31,31,4,1,#,0,S,15,1,L,2994,0,100,99,0,1
2790,2790,962403167,1,1,26,40,4,1,#,0,Q,21,1,L,1500,0,3,99,0,1
5581,5581,507814431,1,2,31,23,2,1,#,0,C,18,1,L,324,0,10,99,0,0
308,308,943179604,1,1,26,**,2,1,11,0,K,20,1,L,980,1,50,9,4,1
5449,5449,965756814,1,1,22,28,2,8,#,0,K,16,1,a,1110,0,30,12,1,1
4987,4987,601181199,1,2,39,27,2,8,#,0,K,20,1,L,3200,0,60,99,0,1
3038,3038,513956020,1,2,41,23,4,1,#,0,C,25,1,L,1620,0,100,99,0,0
5416,5416,243977814,1,1,30,26,2,1,11,0,K,30,1,L,356,0,50,99,0,1
2525,2525,949198566,1,2,28,8,2,1,#,0,T,23,1,L,216,0,60,99,0,1
4437,4437,306742330,1,1,42,13,2,1,11,0,T,31,1,L,324,0,50,99,0,0
2358,2358,251878142,1,2,20,13,1,8,#,0,T,20,1,a,700,0,30,99,0,1
7044,7044,903077787,1,2,39,40,4,99,#,0,Q,23,1,#,2200,0,110,99,0,0
5797,5797,508688637,1,1,50,23,4,1,#,0,C,41,0,L,16848,0,90,99,0,0
282,282,946724226,1,2,19,**,2,1,#,0,R,37,1,L,324,1,100,10,3,0
5390,5390,257269539,1,2,48,23,2,1,#,500,C,48,1,L,400,0,5,99,0,0
290,290,605500490,1,2,30,27,4,8,#,0,K,17,1,L,300,0,110,99,0,0
6433,6433,943233390,1,2,37,15,2,1,12,0,T,30,1,L,960,0,90,99,0,1
4783,4783,603195660,1,2,62,27,4,1,#,0,K,44,1,L,226,0,50,99,0,1
4254,4254,995080141,1,2,35,9,2,1,16,500,T,32,1,L,240,0,50,99,0,0
772,772,988714572,1,1,67,23,2,1,12,0,C,66,1,L,324,0,50,99,0,0
2920,2920,325156845,1,1,35,11,2,1,#,0,T,22,1,L,1400,0,3,10,3,0
2598,2598,982658702,1,2,21,**,4,1,11,0,T,43,1,a,120,0,100,99,0,0
82,82,200551354,1,1,43,4,2,99,#,0,H,24,1,L,31403,0,90,99,0,1
1431,1431,989157084,1,2,49,13,4,1,11,500,T,48,1,L,3037,0,90,99,0,1
2805,2805,969384100,1,1,20,4,3,1,#,0,H,48,1,a,9280,0,10,3,2,0
5163,5163,513339650,1,1,39,21,2,1,#,0,C,23,1,L,720,0,50,7,1,0
1108,1108,513166928,1,2,57,24,4,1,#,0,C,37,1,L,480,0,110,99,0,0
1644,1644,257036383,1,2,21,**,4,1,12,500,K,21,#,9,1,0,30,99,0,0
722,722,971144233,1,2,28,23,4,1,12,0,C,24,1,L,1000,0,110,99,0,1
3530,3530,516006817,1,1,45,22,2,1,#,0,C,36,1,L,7000,0,60,99,0,0
5078,5078,516342561,1,1,37,24,4,1,#,0,C,26,1,L,2052,0,90,99,0,1
5060,5060,240999536,1,2,18,**,2,6,11,0,Q,18,1,L,972,0,70,99,0,0
6925,6925,981368617,1,2,21,27,3,1,#,0,K,19,1,L,500,0,70,99,0,0
368,368,241512983,1,2,14,**,4,1,16,500,K,47,1,L,540,0,20,99,0,1
6662,6662,204655358,1,1,38,7,2,1,#,0,H,28,1,L,6800,0,50,99,0,0
2077,2077,804924939,1,1,71,34,2,1,#,0,N,60,1,L,49960,1,50,99,0,0
3908,3908,958033552,2,1,999,**,90,99,#,0,T,999,#,#,972,0,100,99,0,0
422,422,904643547,1,2,60,47,2,99,#,0,Q,45,1,L,2880,0,40,8,1,0
1942,1942,253890123,1,1,52,20,2,1,#,0,T,50,1,L,1120,0,40,99,0,0
7151,7151,998089541,1,1,34,**,4,1,#,500,T,34,1,L,2538,0,100,99,0,1
3710,3710,247331444,1,2,36,**,4,1,#,0,T,36,1,a,4940,0,60,99,0,1
2757,2757,307951897,1,1,19,14,4,1,#,0,T,36,1,L,1000,0,20,99,0,0
2039,2039,989039300,1,2,49,**,4,1,12,0,N,45,1,a,5200,0,110,99,0,1
1384,1384,250475075,1,2,50,11,4,1,#,0,T,50,1,L,1,0,50,99,0,0
3113,3113,983843340,1,2,22,**,2,1,#,0,N,20,1,L,12808,0,50,99,0,1
3175,3175,971954614,1,2,47,44,4,1,11,0,Q,44,1,L,1000,0,100,99,0,0
5971,5971,604909956,1,2,43,28,4,20,#,0,K,26,1,L,191,0,100,99,0,1
3742,3742,249101786,1,1,35,45,4,1,#,500,Q,35,1,L,240,0,80,99,0,0
3835,3835,991665802,1,1,22,40,2,1,12,500,Q,21,1,L,810,0,30,99,0,1
126,126,972389500,1,2,62,13,4,10,12,0,T,59,1,L,1404,0,100,99,0,0
6061,6061,940110194,1,1,59,26,4,99,#,0,K,52,1,L,17812,1,50,99,0,1
7168,7168,984550951,1,2,22,13,4,8,11,0,T,41,1,a,324,0,100,99,0,0
3286,3286,600699897,1,2,62,29,2,1,#,0,K,38,1,L,130,0,50,99,0,0
7121,7121,249413215,1,1,21,13,2,1,12,0,T,21,1,a,360,1,5,3,1,0
2629,2629,981539623,1,1,20,**,4,1,#,0,C,65,1,L,980,0,20,99,0,0
2395,2395,950809770,1,1,26,27,4,17,#,0,T,18,1,a,4600,0,70,99,0,0
5660,5660,246004277,1,1,16,27,3,1,12,0,K,30,1,L,2370,1,0,3,9,0
779,779,994251484,1,2,43,14,4,1,12,500,T,40,1,L,324,0,100,99,0,0
7433,7433,246101325,1,2,53,23,2,1,11,0,C,50,1,a,830,0,50,99,0,0
6031,6031,946773043,1,1,27,**,2,1,#,0,C,18,1,a,8570,0,0,10,3,0
2953,2953,987751604,1,2,39,27,2,1,11,0,K,38,1,L,1620,0,70,99,0,1
525,525,300617180,1,2,50,12,4,99,#,0,T,28,1,L,1964,0,140,99,0,1
3263,3263,947693200,1,2,26,**,4,1,12,0,K,19,1,L,648,0,100,99,0,0
2514,2514,989775749,1,1,34,14,4,1,12,0,T,33,1,L,2410,0,90,99,0,1
1519,1519,249484734,1,2,17,11,2,1,12,0,T,45,1,L,130,1,0,4,6,0
1898,1898,804542340,1,2,50,**,4,1,#,0,N,38,1,L,5000,0,110,99,0,0
7286,7286,978767499,1,2,47,11,2,1,11,0,T,44,1,L,25652,0,140,5,1,1
5080,5080,313256515,1,1,69,8,4,1,#,0,T,50,1,L,320,0,50,99,0,0
5812,5812,954318167,1,1,35,25,4,10,11,0,K,30,1,L,275,0,100,99,0,0
1653,1653,942970665,1,2,27,28,4,1,#,0,K,20,1,L,2334,0,120,99,0,1
3542,3542,983969036,1,1,34,**,4,1,11,0,T,32,1,L,960,0,80,99,0,1
3741,3741,253829096,1,1,28,12,2,1,11,0,T,28,1,L,960,1,30,99,0,0
1471,1471,996530907,1,1,19,12,1,1,12,0,T,19,1,L,9444,0,10,4,3,0
6709,6709,804960756,1,2,38,33,4,1,11,0,N,30,1,L,2432,0,130,99,0,1
5099,5099,970721030,1,2,51,10,2,1,11,0,T,45,1,a,1007,0,60,99,0,1
1936,1936,907226827,1,2,31,41,4,1,#,0,Q,23,1,L,699,0,80,99,0,1
3048,3048,259486013,1,2,31,**,4,1,11,500,N,31,1,L,240,0,30,99,0,0
4802,4802,324180016,1,1,42,13,2,1,#,0,T,27,1,L,823,0,3,6,7,1
4602,4602,986900086,1,2,54,1,2,1,12,0,T,53,1,L,324,0,50,99,0,0
6896,6896,942956654,1,1,40,14,4,1,11,0,T,34,1,L,864,0,110,99,0,0
7441,7441,997018089,1,1,21,11,3,28,#,0,T,18,1,a,2640,0,30,99,0,1
3536,3536,516570575,1,1,41,12,2,10,11,0,T,33,1,L,2271,0,3,10,3,1
5706,5706,962307327,1,2,21,28,3,22,#,0,K,17,1,L,1210,1,3,10,3,0
830,830,253527978,1,1,58,40,2,1,#,0,Q,58,1,L,601,0,5,99,0,0
296,296,993884833,1,2,55,1,3,1,#,500,D,53,1,L,120,0,50,99,0,0
564,564,990094704,1,1,18,13,4,1,12,0,T,48,1,a,10797,0,20,10,1,1
7472,7472,987343457,1,2,26,13,4,1,12,0,T,25,1,L,324,0,100,99,0,0
172,172,257957825,1,2,30,18,4,1,#,0,R,30,1,R,1280,0,5,5,1,0
6982,6982,318171554,1,1,35,12,2,1,11,0,T,26,1,L,532,1,5,3,10,1
2156,2156,969173234,1,2,21,26,4,1,#,0,K,47,1,a,480,0,100,99,0,0
1350,1350,340360061,1,1,45,**,4,1,#,0,T,38,1,L,999,0,100,99,0,1
2176,2176,254927742,1,2,22,26,2,6,#,0,T,20,1,a,2760,0,0,99,0,0
2287,2287,252668146,1,2,12,**,4,1,#,0,K,45,1,L,1,0,20,99,0,0
4406,4406,982325282,1,1,14,23,4,99,#,0,C,42,1,L,3973,0,20,99,0,1
327,327,962137235,1,1,21,23,4,1,#,0,C,15,1,a,23541,0,30,12,1,1
2293,2293,958922297,1,2,39,24,2,1,11,0,C,32,1,a,324,0,100,99,0,0
1131,1131,954722673,1,2,38,19,4,1,12,0,T,30,1,L,3240,0,110,99,0,0
6572,6572,907615225,1,2,22,45,2,17,#,0,Q,16,1,L,77,0,60,99,0,1
6708,6708,981449927,1,2,18,20,2,1,#,0,T,49,1,L,1318,0,20,99,0,0
1442,1442,241560605,1,1,13,23,2,1,#,0,C,38,1,L,360,1,10,4,3,0
6448,6448,970369553,1,2,43,40,2,1,12,0,Q,40,1,L,6454,0,60,99,0,1
5108,5108,313191874,1,2,43,23,4,1,#,0,T,24,1,L,432,0,100,99,0,0
1807,1807,961358918,1,1,46,34,2,99,#,0,N,42,1,L,360,0,70,99,0,1
2882,2882,253435003,1,2,20,**,2,1,#,0,T,20,1,a,360,0,10,4,4,0
5877,5877,945205051,1,2,34,46,2,99,#,0,Q,29,1,a,2014,1,3,4,9,1
7254,7254,981237611,1,1,32,15,2,1,11,0,T,28,1,a,7600,0,30,7,1,1
3298,3298,803284786,1,2,40,40,4,99,#,0,N,25,1,L,324,0,100,99,0,0
1397,1397,503744649,1,1,53,22,2,1,#,0,C,34,1,L,3201,0,60,99,0,0
615,615,974352173,1,1,56,13,4,1,11,0,T,53,1,L,880,0,100,99,0,0
2571,2571,967361383,1,2,70,11,2,1,#,0,T,66,1,L,456,0,50,99,0,0
1305,1305,253869974,1,2,47,**,2,1,#,500,S,47,1,L,1134,0,5,99,0,1
187,187,952580789,1,2,46,**,4,1,11,0,C,40,1,L,648,0,100,99,0,0
5761,5761,983759644,1,2,67,22,4,1,12,0,C,62,1,a,280,0,100,99,0,0
1184,1184,607038235,1,1,25,27,4,1,#,0,K,15,1,a,540,0,80,99,0,2
5873,5873,246612473,1,2,12,40,3,8,#,0,Q,12,1,a,324,0,100,99,0,0
3388,3388,989943793,1,2,20,**,4,1,12,0,K,39,1,L,324,0,100,99,0,0
6870,6870,204636432,1,1,23,15,2,8,#,0,H,11,1,L,324,0,100,99,0,0
5818,5818,984291198,1,1,44,27,2,21,15,500,K,42,1,L,3000,0,0,3,7,0
5296,5296,615644850,1,2,44,**,4,1,12,0,K,33,1,L,324,0,100,99,0,0
3367,3367,953137954,1,2,27,**,2,1,#,0,T,22,1,L,13100,0,60,99,0,1
4153,4153,243764537,1,1,63,**,2,1,11,0,K,63,1,L,11640,0,50,99,0,0
1817,1817,993840365,1,2,65,5,2,1,12,500,H,63,1,L,432,0,50,8,1,1
3206,3206,243857988,1,1,21,27,3,1,12,0,T,18,1,a,60,1,100,5,5,0
89,89,250253801,1,1,12,**,2,1,#,500,T,49,1,L,1023,0,20,99,0,1
313,313,949327376,1,2,19,14,2,1,#,0,T,44,1,L,1007,0,10,3,6,1
5384,5384,240068579,1,1,51,24,4,99,#,0,C,49,1,R,360,0,90,99,0,0
1198,1198,254997586,1,2,34,**,4,1,12,0,C,34,1,a,360,0,80,99,0,0
6111,6111,953886561,1,2,33,12,4,8,#,0,T,25,1,a,800,0,70,99,0,1
7315,7315,245719837,1,1,19,13,2,8,#,0,T,19,1,a,15060,0,50,99,0,0
6842,6842,985538216,1,2,37,**,2,1,11,500,C,35,1,L,972,0,60,99,0,1
348,348,948450561,1,2,27,1,3,17,12,0,D,21,1,L,120,0,90,99,0,1
6304,6304,800382137,1,1,43,35,2,99,#,0,N,23,1,L,4565,1,5,3,10,1
801,801,952908450,1,1,35,13,4,10,11,0,T,30,1,L,1058,0,140,99,0,1
2537,2537,906407898,1,1,34,40,2,1,#,0,Q,22,1,a,27480,0,50,99,0,0
3845,3845,240298816,1,1,34,8,4,1,11,500,T,33,#,#,99,0,80,99,0,0
2918,2918,318208868,1,1,43,9,4,1,11,0,C,32,1,a,4478,0,100,99,0,0
977,977,313364444,1,2,41,13,4,1,#,0,T,22,1,L,424,0,110,99,0,0
3338,3338,996006635,1,2,37,46,3,1,11,500,Q,34,1,L,130,1,0,3,7,1
259,259,250896038,1,2,35,15,4,8,12,0,T,34,1,L,1967,0,70,99,0,1
2604,2604,993732758,1,1,38,11,2,8,#,0,T,37,1,L,6850,0,40,99,0,1
7447,7447,200651217,1,1,58,4,4,99,#,0,H,39,1,L,324,0,100,99,0,0
5603,5603,246823077,1,1,21,**,3,1,#,500,K,20,#,#,1007,0,0,4,1,1
590,590,940351567,1,2,46,13,4,1,12,0,T,36,1,L,3600,0,100,99,0,0
2029,2029,240842384,1,1,72,**,4,1,#,0,T,72,#,#,315,0,50,99,0,0
2299,2299,257817903,1,2,13,1,4,1,#,500,D,46,1,L,1,0,5,99,0,0
1839,1839,605107808,1,1,33,40,4,1,#,0,K,17,1,L,324,0,100,99,0,0
6690,6690,305462611,1,2,48,11,4,20,#,0,T,32,1,L,120,0,90,99,0,0
3133,3133,327597886,1,1,26,13,2,1,#,0,T,15,1,a,1007,1,70,99,0,1
7087,7087,944887103,1,2,17,**,4,1,#,0,T,39,1,L,324,0,20,99,0,0
4625,4625,996856434,1,2,30,17,2,1,#,0,R,27,1,L,108,0,100,99,0,0
7355,7355,503633679,1,2,43,22,2,1,#,0,C,22,1,a,7714,0,70,99,0,1
2095,2095,987791343,1,2,49,**,4,1,16,0,T,48,1,L,360,0,90,99,0,1
683,683,946906465,1,2,30,14,2,8,#,0,T,23,1,L,600,0,50,99,0,1
5549,5549,251350557,1,1,37,27,4,1,#,0,K,37,1,L,2930,0,50,99,0,1
6419,6419,316612579,1,1,68,14,4,99,#,0,T,54,1,L,180,0,50,99,0,0
6210,6210,254608554,1,2,19,28,3,8,#,0,K,18,1,a,100,1,0,3,2,1
5095,5095,941231241,1,2,50,40,2,1,#,0,Q,43,1,L,1007,1,10,5,1,2
756,756,247817303,1,1,27,14,4,1,12,0,T,27,1,a,4270,0,80,99,0,0
7382,7382,205016683,1,2,43,6,4,1,#,0,H,35,1,L,7412,0,90,99,0,0
1200,1200,997012578,1,1,23,13,2,8,#,0,T,20,1,a,360,1,3,3,9,0
4864,4864,992211280,1,2,21,13,3,99,#,500,K,20,1,L,7500,0,100,11,2,0
714,714,324792488,1,2,30,19,2,1,#,0,T,16,1,L,5340,0,60,99,0,0
6139,6139,325652856,1,2,27,14,2,1,#,0,T,12,1,L,2400,0,70,99,0,1
1310,1310,997135667,1,1,57,13,4,1,11,500,T,56,#,#,960,0,90,99,0,0
6517,6517,606335300,1,1,58,27,2,1,#,0,K,45,1,a,1,0,10,4,4,0
5459,5459,943383877,1,1,32,22,90,26,#,0,T,23,1,a,47507,0,80,9,1,1
4064,4064,961642397,1,2,27,21,2,1,11,0,T,23,1,L,2300,0,3,10,3,0
5513,5513,962429617,1,2,53,**,2,1,11,0,T,49,1,L,432,0,100,99,0,0
5462,5462,251630988,1,2,16,**,4,1,#,0,T,54,1,L,1620,0,20,99,0,1
6998,6998,240170296,1,2,33,13,2,28,12,0,T,33,1,L,1780,0,3,9,4,1
2454,2454,979067515,1,1,25,14,4,10,16,0,T,21,1,a,150,0,110,99,0,0
4881,4881,971444140,1,2,22,**,4,1,11,0,T,49,1,L,2149,0,100,99,0,1
6762,6762,994481119,1,2,48,47,2,1,16,500,Q,47,1,L,120,0,100,9,1,0
5602,5602,246739422,1,1,56,39,2,1,12,500,S,56,1,L,700,0,60,99,0,1
7309,7309,241168554,1,2,28,14,4,1,11,0,T,27,1,L,302,0,100,99,0,0
7236,7236,243547173,1,2,26,13,4,1,11,500,T,25,#,#,756,0,60,99,0,0
1804,1804,988723981,1,2,29,40,4,1,11,0,Q,34,1,L,240,0,90,99,0,0
6789,6789,952033086,1,2,21,23,4,1,#,0,C,44,1,a,324,0,100,99,0,0
124,124,254773265,1,1,76,**,4,1,11,500,T,76,1,L,1620,0,50,99,0,1
2036,2036,974086068,1,1,49,**,3,1,#,0,T,46,1,L,1,0,50,99,0,0
5479,5479,989620284,1,1,21,28,2,1,11,0,K,19,1,L,130,0,90,99,0,0
4212,4212,257379040,1,2,43,33,2,1,16,500,N,43,1,L,1,0,30,99,0,0
6931,6931,605427806,1,2,46,27,2,1,#,0,K,31,1,L,324,0,3,10,3,1
2974,2974,254317076,1,2,45,43,3,1,12,0,Q,67,1,a,19600,1,20,99,0,0
5887,5887,907278070,1,1,54,**,4,1,11,0,Q,47,1,L,360,0,100,99,0,0
7191,7191,951800337,1,1,50,**,4,1,#,0,K,42,1,a,324,0,100,99,0,0
4252,4252,604200387,1,2,43,**,4,1,#,0,K,25,1,L,432,0,100,99,0,0
6370,6370,943579847,1,1,31,**,4,1,#,0,T,22,1,a,10597,0,90,99,0,1
4213,4213,248772226,1,2,64,23,4,1,11,0,C,39,1,L,2,0,50,99,0,0
3483,3483,949509242,1,1,23,13,4,17,11,0,T,15,1,a,30360,0,50,8,5,0
3731,3731,948212592,1,2,37,**,3,1,12,0,T,32,1,L,194,0,90,99,0,1
5205,5205,972832048,2,#,0,13,90,2,#,320,Q,999,#,#,324,0,100,99,0,0
