,Unnamed: 0,customer_id,contract_type,sex,age,pref,payway,identified_doc,career,domain,region,entry_age,selling_method,campaign,amount,paid_flg,customer_rank,arrears_at,arrears_count,bill_updage_count
4770,4770,614899371,1,1,34,27,4,8,#,0,K,20,1,a,17540,0,50,99,0,1
4777,4777,995109165,1,2,33,43,2,1,11,500,Q,32,1,L,120,0,50,99,0,0
4778,4778,989118221,1,2,43,4,2,8,11,0,H,42,1,L,324,1,100,10,3,0
4782,4782,508258565,1,2,26,23,4,8,#,0,C,15,1,L,1090,0,80,99,0,0
4786,4786,803002178,1,1,42,32,2,1,#,0,N,26,1,L,5775,0,80,99,0,0
4790,4790,241289717,1,2,57,**,2,1,#,0,T,54,1,L,8000,0,70,99,0,0
4791,4791,513359109,1,2,47,23,3,1,#,0,C,30,1,L,324,0,100,99,0,0
4796,4796,250837589,1,2,55,13,2,1,#,500,T,55,1,L,1,0,40,99,0,0
4799,4799,988190679,1,1,37,**,2,1,11,500,N,33,1,L,756,0,60,99,0,1
4813,4813,309627201,1,1,32,**,4,1,11,0,T,25,1,L,500,0,110,99,0,1
4821,4821,988087300,1,2,30,**,2,1,11,0,T,26,1,a,655,0,110,99,0,1
4824,4824,504728886,1,2,38,23,4,1,#,0,C,21,1,L,250,0,150,99,0,0
4837,4837,616147708,1,2,54,27,4,1,12,0,T,47,1,L,5889,0,90,99,0,0
4844,4844,245754688,1,1,50,43,2,1,#,0,Q,50,1,R,6766,0,10,3,3,1
4846,4846,254747407,1,1,27,40,2,1,12,0,Q,27,1,a,35431,0,50,99,0,1
4847,4847,957722988,1,2,21,23,4,1,11,0,C,16,1,L,480,1,0,5,2,0
4848,4848,976730245,1,1,56,14,2,1,12,0,T,50,1,a,324,0,3,10,3,0
4855,4855,982659858,1,1,25,23,2,27,#,0,C,23,1,L,324,0,100,99,0,0
4856,4856,993810960,1,1,33,10,4,1,12,0,T,32,1,L,432,0,80,99,0,1
4861,4861,995043763,1,1,45,12,2,1,11,0,T,44,1,L,6169,0,50,99,0,0
4863,4863,514959249,1,2,41,23,2,1,#,0,C,26,1,a,1593,0,20,10,3,1
4867,4867,969685959,1,2,25,10,2,1,12,0,T,19,1,L,500,1,0,10,3,0
4872,4872,313796309,1,2,38,14,2,99,#,0,T,19,1,L,540,0,100,99,0,0
4876,4876,614580714,1,1,53,25,4,99,#,0,K,40,1,L,240,0,110,99,0,0
4886,4886,995755741,1,2,26,42,2,1,#,500,Q,25,#,#,960,0,3,5,3,0
4888,4888,956817300,1,2,21,16,2,6,#,0,R,49,1,L,2969,1,3,10,3,1
4889,4889,949040332,1,1,26,**,2,1,#,0,C,20,1,L,540,0,3,10,3,1
4891,4891,905427850,1,2,35,45,2,99,#,0,Q,21,1,L,3787,0,40,7,1,1
4894,4894,979011598,1,2,55,**,2,1,12,0,H,52,1,L,721,0,60,99,0,1
4896,4896,977661608,1,2,43,1,4,1,11,0,D,40,1,L,2512,0,100,99,0,0
4901,4901,952802819,1,1,26,11,2,1,#,0,T,18,1,L,1967,0,60,99,0,1
4902,4902,327376620,1,1,47,12,4,20,#,0,T,39,1,L,720,0,90,99,0,0
4905,4905,313056304,1,1,53,8,2,1,#,0,T,32,1,L,540,1,100,10,3,0
4906,4906,963768551,1,2,32,22,90,1,12,0,T,25,1,L,594,0,100,99,0,1
4907,4907,955036351,1,2,28,40,2,1,#,0,Q,21,1,a,2149,1,0,3,9,1
4912,4912,972034157,1,2,20,13,2,1,12,0,T,51,1,a,1240,0,0,99,0,0
4915,4915,970734274,2,#,0,43,4,1,#,0,T,999,1,L,648,0,100,99,0,0
4923,4923,256931391,1,1,67,21,2,1,#,0,C,63,1,a,2724,0,5,99,0,0
4925,4925,958204688,1,1,27,**,2,1,11,0,T,19,1,a,1330,0,40,99,0,0
4930,4930,986675376,1,1,47,27,4,1,12,500,K,45,1,L,120,0,100,99,0,0
4933,4933,967147421,1,1,35,23,4,1,12,0,T,32,1,L,52,0,90,99,0,0
4942,4942,257340768,1,1,72,8,2,1,12,0,T,71,1,a,594,0,30,99,0,1
4944,4944,988738901,1,2,33,29,4,1,12,0,K,32,1,L,540,0,100,99,0,0
4946,4946,259340995,1,2,53,**,4,1,12,0,K,53,1,a,1,0,30,99,0,0
4950,4950,944488040,1,1,32,28,4,1,11,0,T,26,1,L,324,0,100,99,0,0
4951,4951,947811984,1,1,23,23,2,8,#,0,C,15,1,L,3000,1,0,3,7,1
4952,4952,992201395,1,1,21,47,2,1,#,0,Q,18,1,L,2640,1,3,6,7,0
4953,4953,969495053,1,1,71,12,2,10,12,0,T,68,1,L,302,0,100,99,0,0
4955,4955,996857710,1,2,25,12,4,1,11,0,T,22,1,a,700,0,50,99,0,0
4971,4971,994500899,1,1,19,28,4,1,12,0,K,18,1,L,200,0,90,99,0,1
4976,4976,952752351,1,2,41,40,2,1,12,0,Q,33,1,a,1999,0,70,99,0,1
4979,4979,956886605,1,1,25,14,2,1,11,0,N,19,1,L,2149,0,40,7,1,1
4980,4980,500580638,1,1,43,23,2,1,#,0,C,22,1,L,240,0,70,99,0,0
4986,4986,252672268,1,1,36,11,2,1,#,0,T,35,1,a,324,0,40,99,0,0
4990,4990,251895981,1,1,65,**,2,1,#,500,K,65,#,#,1,0,30,99,0,0
5002,5002,967456643,1,1,27,13,3,1,12,0,T,23,1,L,16130,0,0,4,2,0
5006,5006,995689125,1,2,52,13,2,1,#,0,T,51,1,R,480,0,50,99,0,0
5012,5012,243311445,1,2,40,24,4,1,#,500,C,38,1,L,13565,0,100,99,0,0
5021,5021,951850801,1,1,33,28,4,6,12,0,K,25,1,L,1404,0,100,99,0,0
5037,5037,958953833,1,1,58,28,2,1,#,0,K,53,1,L,324,0,100,99,0,0
5043,5043,956998896,1,2,34,14,3,8,11,0,N,27,1,a,540,0,10,5,4,1
5044,5044,252581116,1,1,7,38,2,1,11,500,S,31,#,#,1,0,100,99,0,0
5047,5047,803119273,1,1,49,33,4,99,#,0,N,30,1,a,324,0,100,99,0,0
5048,5048,948152569,2,#,0,34,2,1,12,0,T,999,1,L,324,0,100,99,0,0
5049,5049,251180670,1,2,15,**,2,1,12,500,T,44,1,L,1134,0,20,99,0,1
5052,5052,259126573,1,2,33,40,2,1,11,0,Q,32,1,a,1847,1,30,99,0,0
5063,5063,966489257,1,2,35,14,4,10,12,0,T,31,1,L,771,0,110,99,0,0
5071,5071,328193530,1,2,48,13,4,1,#,0,T,38,1,L,3556,0,90,99,0,1
5076,5076,249357694,1,1,22,38,2,6,#,500,T,22,#,#,960,1,10,99,0,0
5077,5077,245543092,1,1,23,15,1,27,#,500,T,22,0,9,980,0,40,99,0,1
5081,5081,945261728,1,1,21,27,4,99,#,0,K,51,1,L,12700,0,110,99,0,1
5085,5085,250938944,1,1,15,22,2,1,11,0,C,36,1,L,2640,0,5,99,0,1
5089,5089,304955243,1,1,33,13,2,8,#,0,T,20,1,L,1210,0,30,6,2,1
5092,5092,104299965,1,1,48,1,2,1,12,0,D,40,1,L,1000,1,1,3,7,1
5097,5097,947656813,1,2,48,**,2,1,#,0,Q,42,1,L,2050,1,10,4,3,0
5099,5099,970721030,1,2,51,10,2,1,11,0,T,45,1,a,1007,0,60,99,0,1
5101,5101,994733617,1,1,28,40,2,1,#,0,Q,24,1,a,39290,0,40,99,0,0
5103,5103,804524422,1,1,31,35,4,98,#,0,N,22,1,L,4191,0,70,99,0,1
5106,5106,242854943,1,2,28,**,2,1,12,0,K,27,1,L,271,1,0,4,5,1
5112,5112,251444477,1,2,36,20,4,1,#,500,T,35,1,L,130,0,90,99,0,0
5123,5123,952449143,1,2,41,23,2,1,11,0,C,33,1,a,960,1,40,10,3,0
5133,5133,243709729,1,2,32,23,4,1,11,0,C,35,1,L,4600,0,90,99,0,1
5138,5138,947085240,1,2,26,27,2,99,11,0,K,19,1,L,1080,0,70,6,1,1
5145,5145,100678957,1,2,58,1,2,8,#,0,D,41,1,L,35,0,50,12,1,1
5157,5157,949475254,1,2,37,4,4,1,11,0,T,31,1,L,500,0,110,99,0,0
5159,5159,244525722,1,2,32,32,4,1,11,0,N,31,1,L,1007,0,90,99,0,1
5161,5161,906282498,1,1,68,40,2,1,#,0,Q,56,1,L,960,0,50,99,0,1
5165,5165,201434732,1,1,43,26,2,1,#,0,H,28,0,L,11800,0,100,99,0,0
5169,5169,961913591,1,1,22,14,4,1,#,0,N,15,1,a,1007,0,110,99,0,2
5170,5170,509329393,1,1,46,23,4,1,#,0,C,39,1,L,980,0,30,7,1,2
5175,5175,957403018,1,2,32,32,3,1,12,0,N,25,1,a,1060,0,3,4,9,1
5178,5178,103060973,1,1,51,1,2,2,#,0,D,32,1,L,9236,0,20,6,4,0
5180,5180,326674624,1,1,62,13,3,20,#,0,T,49,1,a,960,0,10,5,6,0
5182,5182,301095916,1,1,44,11,4,1,#,0,T,24,1,L,700,0,120,99,0,1
5185,5185,244214468,1,1,28,11,4,8,#,0,T,28,1,L,49820,0,50,99,0,0
5188,5188,993609349,1,1,56,28,2,1,#,500,K,53,1,L,1320,0,60,99,0,0
5189,5189,967697880,1,1,66,38,3,1,11,0,S,62,1,L,3480,1,0,3,10,0
5192,5192,259391492,1,2,60,8,2,1,#,500,T,59,1,L,200,1,30,99,0,0
5195,5195,204819338,1,2,45,7,2,1,#,0,H,33,1,L,3000,0,3,7,6,0
5197,5197,944577910,1,2,36,8,4,1,11,0,T,28,1,a,1007,0,100,99,0,1
5202,5202,988769250,1,1,60,23,2,1,12,0,C,58,1,L,324,0,100,3,7,0
5212,5212,970576210,1,2,21,4,4,8,#,0,H,15,1,a,1544,0,70,99,0,2
5216,5216,242737305,1,1,9,23,2,1,11,0,C,35,1,L,324,0,0,4,6,0
5222,5222,965638425,1,1,34,**,2,1,11,0,Q,30,1,L,324,0,100,99,0,0
5223,5223,945159954,1,2,34,12,4,1,#,0,T,28,1,L,765,0,110,99,0,0
5227,5227,964960760,1,2,23,46,3,1,11,0,Q,18,1,L,980,0,70,99,0,2
5231,5231,340076234,1,2,42,28,4,1,11,0,K,34,1,L,980,0,120,99,0,1
5233,5233,313426161,1,2,38,13,4,1,#,0,T,17,1,a,18357,0,120,99,0,1
5235,5235,603736320,1,1,34,40,4,1,#,0,K,16,1,L,324,0,100,99,0,0
5248,5248,605374967,1,1,61,29,2,1,#,0,K,47,1,L,1380,0,50,99,0,0
5251,5251,615666318,1,2,22,28,4,1,11,0,K,40,1,L,324,0,100,99,0,0
5254,5254,248001187,1,1,30,27,2,1,12,0,K,30,1,L,1080,0,50,99,0,1
5262,5262,952185601,1,1,43,6,2,1,11,0,H,37,1,a,10012,0,60,99,0,1
5264,5264,961720225,1,1,54,**,4,1,11,0,K,50,1,L,324,0,100,99,0,0
5272,5272,990646284,2,#,0,14,2,1,#,500,T,999,1,L,980,0,60,99,0,0
5275,5275,804200550,1,1,34,35,4,1,#,0,N,20,1,a,1620,0,110,99,0,1
5276,5276,104011076,1,2,22,1,2,8,#,0,D,32,1,L,610,1,3,10,3,0
5277,5277,247333363,1,2,28,**,4,1,12,0,T,26,1,a,324,0,80,99,0,0
5279,5279,941957470,1,2,28,14,4,17,#,0,T,19,1,a,2600,0,90,99,0,0
5285,5285,249488824,1,1,32,34,4,1,#,500,T,31,1,L,1000,0,100,99,0,0
5300,5300,803486290,1,1,38,**,4,1,#,0,N,21,1,L,226,0,110,99,0,1
5303,5303,995935499,1,2,30,11,4,1,12,0,T,29,1,a,564,0,100,99,0,0
5309,5309,254725274,1,2,50,26,4,1,#,0,K,57,1,a,360,0,80,99,0,0
5316,5316,985933860,1,1,54,**,2,1,12,0,K,53,1,L,439,0,50,99,0,0
5320,5320,240530149,1,2,16,13,2,1,16,500,T,49,1,L,2678,0,20,99,0,1
5329,5329,248670482,1,2,64,1,1,1,11,0,D,64,1,a,1,0,3,99,0,0
5337,5337,803257462,1,2,43,33,4,99,#,0,N,25,1,a,260,0,120,99,0,0
5342,5342,992577812,1,2,28,**,4,1,#,500,T,27,1,L,300,0,80,99,0,0
5343,5343,515111769,1,2,47,**,2,1,#,0,C,61,1,L,2149,0,10,99,0,2
5346,5346,252309656,1,2,68,**,2,1,12,0,T,68,1,L,1461,0,50,99,0,0
5348,5348,246437627,1,2,41,1,2,6,12,0,D,70,1,L,3000,1,10,4,3,1
5350,5350,614402439,1,2,27,28,4,1,#,0,K,11,1,L,324,0,100,99,0,0
5351,5351,968915923,1,1,39,**,1,1,12,0,Q,35,1,L,324,0,100,8,1,0
5354,5354,971918205,1,1,19,21,2,1,#,0,C,45,1,L,324,1,100,3,6,0
5355,5355,246277272,1,1,30,21,2,1,11,500,C,30,1,L,1080,0,50,99,0,0
5356,5356,946955985,1,2,29,14,4,1,#,0,T,23,1,L,3964,0,90,99,0,1
5358,5358,963509236,1,2,60,**,2,1,12,0,T,62,1,L,291,0,50,99,0,0
5359,5359,243083952,1,2,42,24,4,1,12,0,C,41,1,L,226,0,90,99,0,1
5362,5362,963797943,1,2,38,15,2,1,12,0,T,34,1,L,518,0,100,99,0,0
5364,5364,965461482,1,2,28,**,2,1,11,0,C,22,1,a,1230,0,100,99,0,0
5365,5365,240773811,1,1,16,**,4,1,#,500,N,39,1,L,980,0,20,99,0,1
5369,5369,253162447,1,2,26,14,2,27,11,0,T,26,1,L,10400,0,40,99,0,1
5373,5373,941983370,1,1,27,38,4,1,11,0,S,21,1,L,7776,0,110,99,0,1
5374,5374,946758798,1,1,52,12,2,1,#,0,T,46,1,L,4780,0,60,99,0,0
5376,5376,948626829,1,2,17,11,4,1,11,0,T,37,1,L,1110,0,20,99,0,0
5378,5378,969072723,1,2,30,23,2,1,#,0,K,27,1,L,2000,0,70,99,0,1
5379,5379,969677607,1,1,49,**,4,1,11,0,K,45,1,L,379,0,100,99,0,0
5385,5385,988656541,1,1,25,13,2,1,11,0,T,21,1,a,1580,0,40,11,1,1
5386,5386,256163130,1,1,46,**,2,1,11,0,T,46,1,a,1620,0,10,4,1,1
5389,5389,970110492,1,1,47,**,4,1,11,500,C,44,1,L,960,0,100,99,0,0
5399,5399,243337572,1,1,65,**,1,1,12,500,Q,65,1,L,7980,0,50,99,0,1
5406,5406,308915115,1,2,45,13,4,6,11,0,T,37,1,L,11410,0,100,99,0,1
5409,5409,970237720,1,2,35,**,4,1,#,0,K,31,1,L,324,0,100,99,0,0
5414,5414,959804520,1,1,51,44,3,1,#,0,Q,47,1,L,34770,0,3,4,9,0
5421,5421,945436534,1,1,35,**,4,1,11,0,T,26,1,L,540,0,100,99,0,0
5432,5432,804903799,1,1,23,34,3,1,#,0,N,15,1,L,540,0,50,99,0,0
5436,5436,603287539,1,1,45,27,4,1,#,0,K,24,1,L,2400,0,130,99,0,0
5441,5441,986873153,1,2,43,47,2,1,11,500,Q,41,1,L,120,0,70,99,0,0
5442,5442,516424273,1,2,30,23,2,1,#,0,C,20,1,L,19606,0,60,99,0,1
5447,5447,945388956,1,1,25,24,2,17,11,0,C,19,1,L,324,0,100,99,0,0
5448,5448,513246117,1,1,55,11,2,1,#,0,C,39,1,L,1,0,90,99,0,0
5451,5451,958353454,1,1,49,**,4,1,#,0,K,45,1,L,1780,0,100,99,0,1
5455,5455,250882463,1,2,999,**,3,1,#,0,T,21,1,L,1000,1,1,99,0,1
5456,5456,248807972,1,2,41,28,4,1,#,500,K,39,1,L,960,0,90,99,0,0
5460,5460,323840861,1,2,40,28,3,1,#,0,T,25,0,L,594,0,10,4,4,1
5463,5463,949147098,1,2,68,**,2,1,#,0,Q,63,1,L,2450,0,50,99,0,1
5464,5464,946290690,1,1,28,13,2,1,#,0,T,20,1,L,9280,0,70,99,0,1
5465,5465,946157400,1,2,35,12,90,1,#,0,T,27,1,L,390,0,100,99,0,0
5470,5470,989828670,1,1,39,14,3,8,12,0,T,16,1,L,324,1,100,5,8,0
5473,5473,958922226,1,2,34,8,4,1,#,0,T,27,1,a,529,0,90,99,0,1
5475,5475,957724197,1,1,57,14,4,10,12,0,T,50,1,L,864,0,130,99,0,0
5478,5478,258739725,1,1,51,**,4,1,12,0,Q,51,1,a,3420,0,30,99,0,0
5485,5485,247310507,1,1,65,42,4,1,11,0,Q,33,1,L,292,0,50,99,0,1
5487,5487,244706284,1,2,29,27,4,21,#,500,K,27,#,9,594,0,50,99,0,1
5492,5492,309552200,1,1,50,**,2,1,#,0,T,41,1,L,5000,0,50,99,0,0
5499,5499,953337572,1,2,25,14,2,17,12,0,D,20,1,L,2056,0,50,99,0,1
5500,5500,983960640,1,1,14,12,2,8,#,0,T,12,1,L,1,0,20,99,0,0
5501,5501,242096415,1,2,18,31,2,8,12,0,N,16,1,L,324,0,100,99,0,0
5505,5505,982347480,1,2,19,23,4,99,#,0,C,57,1,a,120,0,20,99,0,0
5507,5507,942931973,1,1,36,13,4,1,11,0,T,27,1,a,324,0,100,99,0,0
5513,5513,962429617,1,2,53,**,2,1,11,0,T,49,1,L,432,0,100,99,0,0
5521,5521,256297717,1,1,32,**,4,1,#,500,K,31,1,L,10204,0,30,99,0,0
5524,5524,324299875,1,2,42,13,4,99,#,0,T,27,1,L,1680,0,120,99,0,0
5525,5525,990451791,1,2,43,28,4,1,12,0,K,42,1,L,730,0,90,99,0,0
5526,5526,993684320,1,2,53,13,2,21,#,500,T,51,1,L,16869,0,30,99,0,1
5527,5527,508425029,1,1,27,33,3,1,#,0,C,15,1,a,1240,0,60,99,0,1
5528,5528,328671524,1,1,40,13,4,1,#,0,T,30,1,L,324,0,100,99,0,0
5530,5530,243682218,1,2,25,14,4,1,#,500,T,24,#,#,324,0,100,99,0,0
5532,5532,972544982,1,2,47,8,4,1,11,0,T,43,1,L,1080,0,100,99,0,0
5533,5533,403738136,1,1,25,**,4,1,#,0,S,14,1,L,1230,0,110,99,0,0
5536,5536,961596211,1,2,39,14,4,1,11,0,T,32,1,a,1007,0,3,3,2,1
5542,5542,703655302,1,1,33,**,4,1,11,0,R,24,1,L,540,0,100,99,0,0
5543,5543,306349043,1,1,65,14,2,1,#,0,T,53,1,L,120,0,50,99,0,0
5544,5544,243462545,1,2,32,13,4,1,11,0,T,30,1,L,9520,0,90,99,0,1
5546,5546,258576192,1,2,46,**,2,1,11,500,K,45,1,L,7220,0,30,99,0,0
5547,5547,306085641,1,2,49,8,2,1,#,0,T,38,1,L,950,0,100,99,0,0
5548,5548,961711448,1,1,19,13,4,1,11,0,T,57,1,L,1440,0,50,99,0,0
5549,5549,251350557,1,1,37,27,4,1,#,0,K,37,1,L,2930,0,50,99,0,1
5556,5556,945695247,1,2,41,37,2,1,12,0,S,35,1,L,120,0,100,99,0,0
5561,5561,966268765,1,2,57,15,4,1,12,0,T,54,1,L,2149,0,90,99,0,1
5568,5568,607287299,1,1,29,**,2,1,#,0,K,21,1,L,2120,0,70,99,0,1
5569,5569,305860475,1,1,38,8,4,1,#,0,T,25,1,a,89606,0,90,99,0,1
5574,5574,244806608,1,1,54,33,3,1,12,0,N,54,1,L,700,1,10,4,6,1
5576,5576,961466578,1,1,25,16,4,17,12,0,T,20,1,L,1820,0,50,99,0,0
5580,5580,989234621,1,2,21,**,2,1,12,0,T,45,1,a,1,0,50,99,0,0
5581,5581,507814431,1,2,31,23,2,1,#,0,C,18,1,L,324,0,10,99,0,0
5596,5596,243689458,1,2,56,**,2,1,12,500,T,56,1,L,2900,0,50,99,0,0
5597,5597,241125745,1,2,43,27,4,1,#,0,K,44,1,L,240,0,80,99,0,0
5599,5599,954614011,1,2,39,**,2,1,12,0,D,36,1,L,540,0,100,99,0,0
5602,5602,246739422,1,1,56,39,2,1,12,500,S,56,1,L,700,0,60,99,0,1
5603,5603,246823077,1,1,21,**,3,1,#,500,K,20,#,#,1007,0,0,4,1,1
5608,5608,247572421,1,2,40,14,4,1,16,500,T,40,1,L,840,0,90,99,0,0
5610,5610,326770520,1,2,23,13,2,8,#,0,T,13,1,L,1274,0,70,99,0,1
5612,5612,940703168,1,2,60,**,4,1,11,0,K,51,1,L,324,0,100,99,0,0
5622,5622,204678106,1,2,43,4,4,99,#,0,H,30,1,L,194,0,100,99,0,0
5625,5625,240783141,1,2,47,13,2,8,12,0,T,47,1,L,1138,0,40,99,0,1
5627,5627,947513465,1,1,25,**,3,1,#,0,T,19,1,L,980,0,3,3,8,1
5632,5632,970788045,1,1,23,1,2,1,11,0,D,20,1,L,260,0,80,99,0,0
5636,5636,967351015,1,1,51,**,2,1,#,0,K,47,1,L,480,0,60,99,0,0
5643,5643,982501894,1,1,17,20,2,1,#,0,T,47,1,L,1,0,20,99,0,0
5644,5644,904250327,1,2,39,45,2,1,#,0,Q,22,1,L,1366,1,0,3,5,1
5654,5654,967067396,1,2,42,40,2,1,11,0,Q,38,1,L,302,0,100,99,0,0
5660,5660,246004277,1,1,16,27,3,1,12,0,K,30,1,L,2370,1,0,3,9,0
5664,5664,247780227,1,2,60,**,2,1,12,500,T,60,1,L,1138,0,50,99,0,1
5665,5665,992466025,1,2,29,30,2,1,12,0,K,28,1,L,302,0,100,99,0,0
5672,5672,973000116,1,2,47,**,4,1,11,0,C,44,1,L,830,0,100,99,0,0
5674,5674,986900223,1,2,54,41,4,1,12,0,Q,53,1,L,600,0,90,99,0,0
5681,5681,941482864,1,2,46,42,4,1,#,0,Q,38,1,L,1980,0,90,99,0,1
5688,5688,603804920,1,2,60,28,4,99,#,0,K,42,1,L,560,0,50,99,0,1
5690,5690,948786150,1,1,67,**,4,1,12,0,N,59,1,a,1240,0,50,99,0,1
5693,5693,317300991,1,1,40,13,2,1,#,0,T,28,1,L,518,0,100,99,0,0
5702,5702,514885401,1,1,37,24,2,1,#,0,C,22,1,L,3000,0,100,99,0,0
5707,5707,951576139,1,2,28,**,4,1,11,0,T,20,1,L,972,0,100,99,0,1
5708,5708,964038930,1,2,18,8,4,1,#,0,T,42,1,L,1,0,70,99,0,0
5711,5711,240552135,1,1,18,23,2,1,#,0,C,48,1,L,5000,0,20,99,0,0
5716,5716,514058889,1,1,47,23,4,1,#,0,C,30,1,L,960,0,110,99,0,1
5717,5717,989462382,1,2,48,14,4,1,#,500,T,46,1,L,540,0,100,99,0,0
5718,5718,947799962,1,2,28,14,4,17,12,0,T,19,1,a,4650,1,30,6,7,0
5721,5721,994662096,1,2,57,23,2,1,12,0,C,56,1,L,120,0,50,99,0,0
5731,5731,971942608,1,2,18,22,4,1,#,0,C,44,1,L,324,0,100,99,0,0
5742,5742,979190667,1,2,20,3,2,1,12,0,H,43,1,L,4270,0,70,99,0,2
5743,5743,603716490,1,1,37,26,4,1,#,0,K,19,1,L,100,0,100,99,0,0
5746,5746,325613105,1,2,39,13,2,1,#,0,T,24,1,a,864,0,100,99,0,0
5750,5750,326955733,1,2,39,11,2,1,11,0,T,29,1,L,1,0,70,99,0,1
5752,5752,500685558,1,2,47,**,2,1,#,0,C,24,1,a,480,0,50,99,0,0
5753,5753,250580778,1,1,23,**,3,1,#,500,K,23,#,#,300,1,20,99,0,0
5755,5755,955192889,1,2,45,**,90,1,#,0,T,40,1,L,3000,0,100,99,0,1
5757,5757,303808978,1,1,35,11,2,99,#,0,T,18,1,L,702,0,80,99,0,1
5758,5758,245065618,1,2,28,44,2,1,11,0,Q,26,1,L,148,0,50,99,0,1
5764,5764,248571522,1,2,54,28,4,1,12,0,K,53,1,L,31710,0,50,99,0,0
5773,5773,325863567,1,1,42,5,4,21,#,0,T,28,1,L,216,1,100,99,0,0
5774,5774,955315119,1,2,17,27,4,1,#,0,K,34,1,L,324,0,20,99,0,1
5778,5778,259950338,1,1,75,13,4,99,#,0,T,50,1,L,324,0,5,99,0,0
5779,5779,981299496,1,1,45,1,2,1,#,0,D,43,1,R,1440,0,50,99,0,0
5782,5782,986215030,1,2,45,**,4,1,12,0,C,44,1,R,2000,0,100,99,0,0
5791,5791,988700981,1,1,13,**,2,1,12,0,K,49,1,a,477,0,2,99,0,0
5794,5794,601140698,1,2,48,29,4,1,#,0,K,26,1,a,120,0,110,99,0,0
5796,5796,254329066,1,2,33,35,2,1,12,0,N,32,1,a,480,0,50,99,0,0
5797,5797,508688637,1,1,50,23,4,1,#,0,C,41,0,L,16848,0,90,99,0,0
5798,5798,614585723,1,2,35,27,4,8,#,0,K,20,1,L,2160,0,100,99,0,0
5806,5806,993441615,1,2,49,24,2,1,11,0,C,48,1,L,1167,0,50,99,0,1
5809,5809,247583615,1,1,62,**,2,1,#,500,T,60,1,L,840,0,50,99,0,0
5811,5811,966460078,1,2,39,23,4,1,#,0,C,33,1,L,130,1,3,10,3,0
5812,5812,954318167,1,1,35,25,4,10,11,0,K,30,1,L,275,0,100,99,0,0
5819,5819,987717095,1,2,32,37,4,1,12,0,S,30,1,L,334,0,100,99,0,1
5826,5826,947906149,1,2,26,22,4,1,#,0,C,20,1,L,500,0,100,99,0,1
5830,5830,994853036,1,1,44,**,4,1,12,500,K,44,1,L,1080,0,90,99,0,1
5832,5832,607311645,1,1,31,13,3,1,12,0,K,24,1,L,8220,0,30,10,3,0
5833,5833,606300112,1,2,44,27,2,8,12,0,K,31,1,L,8099,0,60,99,0,1
5838,5838,201164192,1,1,62,**,4,1,#,0,H,15,1,a,324,0,50,99,0,2
5840,5840,986346821,1,1,36,2,2,1,#,500,H,35,1,L,960,0,50,99,0,0
5844,5844,328516468,1,1,65,14,2,1,#,0,T,55,1,a,2149,0,100,99,0,0
5845,5845,971138037,1,1,32,14,2,21,11,0,T,28,1,a,604,0,100,10,3,0
5848,5848,243882898,1,1,58,28,2,1,#,0,K,58,1,L,3978,0,50,99,0,0
5850,5850,973014600,1,2,40,**,2,1,11,0,K,37,1,L,2266,0,60,99,0,0
5851,5851,244018458,1,2,27,13,4,1,#,0,T,25,1,L,1970,0,100,99,0,0
5859,5859,251346613,1,2,33,**,2,1,#,0,K,33,1,L,540,0,30,99,0,0
5869,5869,251517983,1,1,36,14,4,1,12,0,T,36,1,L,1080,0,80,99,0,1
5874,5874,987341284,1,2,16,31,2,99,#,0,N,54,1,a,850,0,20,99,0,0
5876,5876,955842996,1,2,25,13,2,8,12,0,T,20,1,L,380,0,50,99,0,1
5882,5882,952514546,1,2,26,11,2,1,#,0,T,20,1,L,42863,0,50,99,0,1
5888,5888,971098199,1,1,67,**,2,1,11,0,Q,61,1,a,6360,0,50,99,0,1
5896,5896,703014091,1,2,44,18,2,1,#,0,R,28,1,L,960,0,150,99,0,0
5904,5904,243023615,1,1,44,13,4,1,11,0,T,44,1,L,2678,0,70,99,0,1
5905,5905,954405087,1,1,37,13,2,1,12,0,T,29,1,a,280,0,3,3,7,0
5909,5909,959548528,1,2,31,11,2,1,#,0,T,26,1,L,790,0,30,10,1,1
5913,5913,246932056,1,2,29,17,4,1,12,0,R,28,1,L,250,1,0,99,0,1
5914,5914,986526806,1,1,36,13,4,1,16,0,T,35,1,L,1692,1,80,99,0,1
5917,5917,604157377,1,1,33,13,4,1,#,0,K,16,1,L,32400,0,120,99,0,0
5931,5931,605044497,1,1,35,27,2,8,#,0,K,17,1,L,2500,0,50,99,0,0
5936,5936,940353699,1,2,34,14,2,1,#,0,T,24,1,L,100,0,30,6,3,1
5942,5942,247550211,1,1,22,27,4,27,12,0,K,22,1,L,2014,0,5,99,0,1
5943,5943,253810148,1,2,30,14,2,1,11,0,T,30,1,L,12540,0,90,99,0,1
5945,5945,247742850,1,2,54,27,4,1,#,500,K,52,#,9,3470,0,50,99,0,0
5957,5957,955420405,1,2,29,34,4,10,11,0,N,24,1,L,2117,0,110,99,0,1
5960,5960,944522755,1,2,40,13,4,1,#,0,T,31,1,a,3000,0,60,99,0,0
5961,5961,804365541,1,1,44,35,4,1,#,0,N,32,1,a,756,0,100,99,0,0
5968,5968,965639883,1,2,52,**,4,1,12,0,K,46,1,L,120,0,110,99,0,0
